S_CTUID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
5350528.01,5695,5343,8955,12643,15189,48112,15277,3.3,58384,125744,13759,67742,46809,38298,12766,90.7,79.4,9.3,85408,23539,12.8,8.9,72120,10730,18909,17678,7652,5453,1231,6860,1935,528,176,440,967,34389,78736,21264,0,71839,28448,7544,18620,19422,32905,8507,1605,43820,30177,59.6,7.6,71992,17481,1504,52820,30639,16729,792,7300,10026,1407,3430,528,6508,17854,5101,2551,1319,3694,2463,6332,21108,26913,0
5350528.02,7622,8095,9115,13639,15803,48393,13049,3.5,58089,129443,10294,72253,52459,36066,9836,89.5,79.3,10.5,84966,22144,13.7,10.3,72178,10827,31714,14708,7223,4071,1641,10506,3940,460,985,0,1445,21339,74142,25858,0,73455,26773,10977,22919,16285,27986,9047,965,33092,33213,58.4,9.6,73669,16387,1821,48880,35714,15266,0,4465,4202,1051,1445,263,3217,14839,5647,3152,657,6632,1838,7748,32502,25476,0
5350528.1,8863,8809,10440,12302,16930,48194,12077,3.6,59109,123059,13366,70588,53623,31884,14493,89.2,80.2,10.8,85555,36480,12.5,10.6,68584,14213,33897,10829,7219,4907,2764,4174,4061,1466,395,169,2030,25945,80285,19919,0,72561,27439,7823,22568,19659,25376,9729,802,37613,31996,61.7,8.7,73467,17217,1415,52241,32075,15566,508,7501,7276,1579,2538,0,6148,15454,4569,4399,620,959,1748,7163,34405,22391,282
5350528.11,5511,5533,8076,6624,12341,48185,24864,2.2,56180,124182,26047,44528,66667,25000,8333,86.2,69.8,13.7,53394,42880,24.8,18.6,72089,17930,29575,8410,7763,3882,2033,11091,1386,3512,1201,185,1386,27172,74648,25151,0,52113,47887,6239,18381,18044,35919,9275,337,40404,35185,52.5,8.9,76688,14597,2397,55338,30501,13943,185,5268,6654,1201,2403,462,5268,13678,5730,3789,1017,2865,277,16081,29760,16543,185
5350528.12,5748,6056,8435,12261,16696,47826,14522,3.7,59128,123499,11881,71071,59524,30952,9524,90.1,78.8,10,96768,33664,9.8,7.9,74413,10444,38381,12097,4961,5570,957,5918,2263,2350,174,609,1044,22802,86774,13226,0,76052,23625,7020,18097,23869,29173,9204,624,45016,29751,59.9,8.7,75818,14000,1636,51091,32909,16182,348,4874,6179,2263,2350,261,4178,15579,4439,2872,870,2872,522,6440,39252,22367,0
5350528.13,3509,3601,8262,12963,14815,46154,17949,3.5,60762,114169,10924,68927,55000,30000,20000,92.5,77.7,7.4,107648,48224,7.2,5.8,74839,7903,22419,11290,2258,3226,968,9677,968,2097,484,645,2903,41613,92473,7527,0,75135,24865,7375,17699,18289,35103,10029,1180,45858,28994,62,8,76547,14007,977,56352,30945,12704,1935,10484,15000,4032,3710,1613,10323,20806,3871,1613,0,6452,0,7097,24032,17097,0
5350528.15,4438,4502,8559,15766,17342,47748,10586,3.7,55423,145107,10386,75000,46341,34146,19512,91.3,82.5,8.6,89344,33472,14.9,11.7,69386,10275,22646,23386,6243,5503,741,7196,2646,1905,635,0,635,26349,82927,17073,0,77328,22267,8824,21765,17451,29412,10784,392,38235,31176,59.4,8.2,79505,11261,1351,54853,28668,16253,636,4979,5720,636,1589,0,4979,17691,4555,2542,0,7733,424,6144,23305,33369,0
5350528.16,5188,5279,8960,16474,16378,48940,9152,3.7,56492,139718,10733,78099,53846,35897,12821,90.7,83.8,9.2,83797,30784,14.5,11.4,69808,13558,41538,13173,7500,6923,865,6250,2596,0,1058,192,1442,17212,80702,18947,0,70877,28772,6961,20713,20204,32767,8659,679,33616,38710,60.1,12.2,73620,14928,2454,51125,33947,14928,289,4139,6256,674,2599,192,2599,12512,6545,1444,577,1251,1347,6930,41867,24350,192
5350528.18,6831,6975,9736,13763,16545,49341,10761,3.6,59198,124006,11752,71733,59649,28070,14035,91.1,83.4,8.9,89941,41344,10.5,8.2,67496,14714,29136,9810,7540,6881,1611,4100,4612,878,952,366,2416,29502,80052,19948,0,74016,25984,9542,23155,18702,26590,9033,1018,38599,28790,64.1,8.7,75762,15385,2322,51814,32946,15530,366,9224,9078,1903,1977,293,7467,15520,7174,2635,146,952,732,6808,29209,24890,0
5350528.19,5359,5631,9244,11111,15219,50514,13912,3.4,58370,124022,14921,66794,63043,30435,8696,89.1,80.7,10.9,81600,39616,11.4,10,72082,12232,30812,12792,5882,6816,2241,5415,4855,1494,1587,187,2334,22129,84177,15823,0,74051,26266,12072,20718,19576,26917,10440,816,36482,30782,61,7.6,72693,18267,942,51036,32580,16384,0,5322,4949,1214,1774,187,4762,14099,5509,2148,1120,1401,840,7376,31746,29785,187
5350528.2,5909,6132,9738,11431,14733,45131,19052,3.4,60675,111457,15696,60473,56250,31250,12500,85.8,71,14.1,76937,38720,11.8,9.1,71293,12155,52718,2847,7938,3279,431,1294,1898,345,259,345,1726,26057,82286,17714,0,71633,28653,11620,26514,21931,23241,6874,491,36275,25490,55.9,8.7,78352,12069,1724,57663,29693,12644,776,8103,11034,2500,2931,0,2500,12845,7155,2155,1207,345,1034,2500,52759,9397,0
5350528.21,4354,4663,10460,11839,15632,42529,19425,2.9,49252,167127,19355,62500,48214,35714,16071,81.8,74.6,18.2,52275,22848,21.4,17.6,60404,21403,49822,1546,11534,9394,2854,713,1427,476,0,0,3092,16290,58363,41637,0,56584,43060,9132,27397,18493,22374,9361,0,26773,36613,55.2,10,62192,24384,5205,50959,33425,15616,357,7848,8205,2140,951,238,2973,9512,11534,4637,2378,238,713,2140,51605,13199,0
5350528.22,6543,6923,11841,14133,17953,42934,12987,3.7,57998,128710,11136,68350,51786,33929,16071,84.7,74.4,15.3,66411,34560,17,15,52946,27467,68502,917,8410,1758,994,841,1223,459,0,153,2217,12768,75714,24286,0,64183,35817,16012,27946,17372,20997,9366,453,21148,34743,58.2,9.6,72819,15101,2349,56208,32047,11745,153,6121,6427,536,1301,153,842,6274,8034,2372,765,0,842,1530,68936,5356,0
5350528.24,5234,5564,7832,11557,16046,48233,16237,3.5,59041,122878,13067,66284,57143,30952,11905,89,78.3,11,85065,29792,10.4,7.8,76218,9074,36581,11175,5062,5062,1146,5826,1910,287,1433,860,764,26266,89735,10265,0,76821,23179,9029,23339,19080,25383,9370,1363,39182,28620,58.7,8,73518,16008,1581,52372,32411,15217,573,7163,6877,1719,1719,0,5062,15950,7736,1624,0,1337,0,7450,36485,23400,191
5350528.25,7714,7886,9786,12508,14776,48931,14064,3,52757,149202,19156,68882,60227,29545,10227,90.1,81.9,9.9,71893,36096,15,12.5,67557,15688,30441,9880,6475,8945,2737,5207,4940,1202,1135,0,1669,26101,72636,27163,0,69215,30584,7674,20116,20349,30930,8256,465,35233,37093,62.5,8.4,70133,18800,1600,55467,30533,13867,267,6943,8211,1335,2470,134,7276,15087,4606,3538,1669,868,401,10147,31242,26235,134
5350528.26,5325,4688,10892,11174,16901,48451,12864,2.5,48936,177346,21444,60664,57143,32967,9890,86.7,79.2,13.3,53414,29952,25.4,20.2,66822,16822,26394,14498,10502,5019,3996,5948,2230,372,651,186,2323,25465,54137,45863,0,57920,42080,13782,22917,18269,26923,9135,481,34455,28686,59.6,8.9,68750,21875,3320,53801,30799,15205,743,5112,5576,929,1859,651,4833,19145,8643,4461,1394,2045,1394,6413,27974,24721,0
5350528.31,6332,6666,10585,12322,17773,37678,21564,3.1,49625,168491,13915,65164,48387,35484,14516,80.3,67.8,19.6,56141,27435,17.4,15.8,57471,24220,55090,821,12233,3859,2627,411,1970,0,164,0,1806,19704,53827,46173,0,54847,44898,16783,25874,18706,18881,8392,699,27622,29720,55,9.7,66483,18416,3683,45120,36648,18048,246,5501,7471,1149,8539,164,1560,9770,10755,3530,1560,164,164,903,55993,7225,0
5350528.32,4190,4413,8831,16229,16826,49045,8831,3.9,59629,123923,9507,76355,46154,34615,15385,92.5,85,7.5,101339,51584,8.9,7.5,71961,8183,33213,10229,6619,6980,481,4212,6378,1564,963,241,1324,26835,92237,7306,0,79909,20548,10828,22505,16561,29936,8917,1062,39278,27389,63.2,7.5,80193,10386,1208,55314,30435,14493,481,4693,4693,842,2768,481,4452,17569,3610,1685,1805,1805,1564,4934,32852,25632,481
5350528.33,6444,6676,8618,14752,16693,47748,12422,3.7,60512,118731,9028,73292,47500,42500,10000,92.8,78.8,7.2,100143,45696,8.4,7,69977,11559,33282,7836,5974,4189,1319,5043,3026,1164,543,155,853,35066,91761,8523,0,74148,26136,6620,18310,22113,30282,9718,704,48028,27183,63.8,8,75402,13826,2412,55698,29053,15249,388,7137,13654,2405,3879,698,7060,19162,5974,1784,155,2172,853,6129,33437,17067,0
5350528.34,5975,6122,9296,14992,14824,52513,8459,3.2,57426,131897,14019,72695,54545,32727,14545,93.3,87.6,6.8,82976,44416,8.1,6.4,70495,10897,26488,9137,4275,10059,2515,2766,6203,1676,587,168,838,32942,92992,7278,0,71274,28455,9804,19048,22689,29272,7563,280,40756,30532,67.7,8.7,72231,17629,2028,58594,28125,13594,922,6287,8131,2263,3018,922,8969,19866,3437,4946,838,1341,587,4694,26488,27578,0
5350528.35,3310,3394,9955,15083,12217,49472,13273,3.5,58076,121875,13420,71895,53846,34615,11538,91.8,84.9,8,92672,44160,8.5,7.2,70149,8292,31343,8789,1824,2819,498,4312,3151,3648,829,0,1990,37645,89831,10169,0,75706,24294,11517,22191,17416,23876,10674,1124,37360,28933,67.9,5.8,75081,14239,1942,52597,31818,16234,829,5473,9453,829,2488,0,10448,23715,2156,1327,1327,1990,995,9453,30846,16584,0
5350528.36,8215,8706,12781,14668,18016,44066,10408,4.2,62197,109622,10621,70256,53191,34043,12766,85.2,79,14.9,68422,22944,18.3,15.2,48265,30310,82654,426,4930,852,1035,0,1217,791,0,0,2495,5052,69923,29820,0,57584,42416,18067,28654,13694,21749,9321,690,18412,34868,58.7,9.5,70000,17297,1486,54730,32297,13108,0,2801,2010,183,305,122,426,3410,4141,2253,548,0,365,853,82948,2862,0
5350528.37,8535,6669,14947,14947,12192,49648,8382,3.9,67223,87133,11316,73023,52174,34783,13043,92.6,85,7.3,96000,52800,7,5.7,63679,10603,55627,2403,7151,4572,645,1817,2462,234,117,176,2227,20750,92551,6998,0,68934,31066,8839,17359,20021,28754,13845,852,38552,35357,67.3,8.9,79857,11561,1430,50417,34446,15256,410,5741,7557,2109,1992,469,5038,10310,6971,2343,1757,1465,351,3046,55243,11248,0
5350528.39,6886,6817,12917,18360,10813,51379,6313,3.5,64728,97536,13564,78006,52273,38636,9091,94.7,89.6,5.3,99182,55424,6.2,4.6,63214,10143,27214,5786,6214,6286,4071,4286,1786,2357,1000,214,1000,37857,95153,4592,0,73980,26020,4774,20129,21677,30581,11742,516,42581,32516,69,7.1,79025,12703,1329,49631,31610,18907,571,11929,15571,3286,5286,714,7929,18429,5643,6000,714,1214,286,7429,27214,16929,0
5350528.4,6198,6000,12258,17500,12419,50081,7903,3.7,62860,106056,12155,77741,55000,37500,7500,94.4,85.2,5.7,105856,44160,7.6,5.8,68065,7177,30912,7587,4843,5811,2583,2663,2421,242,807,242,2421,36723,94690,5015,0,79646,20649,7988,19527,20266,32396,9911,444,44527,27811,66.5,8.2,81353,10561,990,56529,30083,13719,1695,10331,12672,3632,4197,565,5811,22760,6215,5246,1130,1856,807,3874,32042,19370,0
5350528.41,7940,7760,11587,16625,13980,48048,9887,3.8,58386,125638,13559,75989,51429,35714,14286,90.7,84.5,9.4,84169,29120,12.1,10.1,62508,14148,51511,4695,8167,6817,1222,2122,3537,450,129,193,1865,16334,84521,15725,0,67568,32432,10238,24762,17381,26548,9048,1071,30714,34167,62.2,7.8,72466,17397,1370,55967,31413,12620,322,5792,4762,1158,1737,129,2960,9395,7143,3346,1158,901,1737,4569,49550,17246,0
5350528.42,5566,5312,11141,16173,15184,46541,11141,4.1,58011,126286,9763,79920,60000,28571,11429,90,85.2,9.9,87360,44288,13.3,11.4,61296,17778,46759,8981,3611,8889,2778,6204,4815,1759,185,0,1759,10370,86923,13077,0,67433,32184,12542,18562,14716,33946,8863,502,26421,42308,61.2,9.6,72784,16289,2474,52371,31546,15876,371,3707,3244,834,1390,185,2224,8341,4078,3336,185,2502,463,7414,47451,25023,0
5350528.43,5110,4383,11155,13601,14384,47456,13405,3.4,58670,119636,12607,74262,60000,28571,8571,90.8,82.1,9.2,82091,38272,11.9,9.1,66061,13333,36529,15540,3532,7467,1211,5146,3330,1110,1715,0,1715,18063,87119,12881,0,67458,32542,5273,19636,13818,35273,13455,909,34483,40835,61,8.1,70601,20045,2004,51116,30804,18304,303,5247,4844,1312,1615,0,4137,8678,3935,2725,202,1715,1312,9586,37639,30575,0
5350528.44,2081,2202,8413,11298,15385,50962,13702,3.4,60111,117972,13103,68868,58824,35294,5882,91,81.7,8.8,93824,41088,6.7,5.8,78490,4805,18993,3661,5034,6178,1373,1602,2746,2288,0,0,2746,52403,92126,7087,0,84252,15748,10078,28295,25581,20930,5426,1163,43798,18217,66.8,8.8,71667,17917,833,54812,35146,10460,0,12329,11187,1598,1826,457,11416,27397,6393,2511,0,2055,0,6164,19635,14840,457
5350528.45,5652,5800,12025,13970,15031,48983,9903,3.2,53544,151935,16901,70464,59574,27660,13830,87.8,81.3,12.3,67755,20032,20.3,15.3,64706,14171,22014,11586,16756,7130,1248,4545,4545,446,891,267,2228,24332,61299,38418,0,73371,26629,9984,20602,20919,26149,8558,1268,36450,32964,61.8,7.7,68773,18216,3903,52416,32342,15056,980,4545,7130,1515,2406,0,7576,11765,11141,2050,2317,1604,2050,7308,22995,27451,178
5350528.46,7144,6846,12316,18334,14486,48286,6858,3.9,60873,116691,10959,77711,45283,28302,26415,90.7,85.9,9.2,85547,46336,13.2,11.2,61372,15465,44717,8747,5668,8048,2939,7628,3289,630,840,0,420,15325,86188,13812,0,69613,30387,6624,19873,15796,32611,12229,1146,29045,44586,62.7,10.4,72686,16844,2731,56212,31515,12424,140,4902,2871,1471,1261,0,3431,8894,5112,3361,1190,2241,1261,8894,44678,22689,0
5350528.47,5261,5345,10456,16540,15779,47814,9221,3.6,56895,135845,12634,75417,44444,33333,18519,90.8,83.8,9.3,85931,28224,13.6,10.7,69297,9125,31464,8270,6559,7129,2567,7129,4658,1521,475,190,190,26331,80000,20000,0,76125,24221,8591,22337,19072,29038,9107,1203,35506,33619,62.6,9.9,75148,15976,1183,49310,33925,16963,190,8365,5513,1236,2376,0,6369,14259,5894,2947,475,4087,1426,7034,31844,22529,0
5350528.48,7955,6990,13891,16593,13576,48272,7542,4.2,63047,105270,10769,79255,55769,28846,17308,90.4,85.4,9.6,90405,45056,11.3,9.4,59774,15462,61069,3396,6918,6541,1509,4088,3648,1132,0,0,1132,8553,87139,12598,0,63613,36387,12615,20183,15940,29472,12156,573,28522,38717,64.7,7.9,75904,14993,1071,50802,34893,14305,126,4088,2767,566,1006,314,1761,6101,5094,1572,1572,2075,440,6478,60566,15409,126
5350528.49,4860,4811,13052,17575,11511,49229,8530,3.8,61691,108137,12027,80000,48276,41379,10345,94.6,87.9,5.4,106935,48640,6.8,6.8,64929,9663,37134,4235,4886,6515,1954,1846,1954,217,1194,0,977,35831,92095,7510,0,75000,25397,5461,17702,19586,32768,12053,565,46241,30451,71.4,3.7,79959,12190,1033,47934,35744,16116,434,9229,16504,2932,2280,1629,6949,18350,5755,2172,0,977,760,3583,37676,16395,217
5350529.01,3848,3767,12614,11834,16905,45514,13004,3.2,56459,132203,16912,63690,57500,30000,15000,81.8,74.1,18.2,56000,27563,22.4,19,56055,25218,57179,999,11361,2247,3995,0,874,0,0,0,3745,17978,67078,32922,0,60494,39918,13318,28037,15888,18925,11449,701,27400,31382,57.9,8.7,63836,23836,3288,50411,35616,13699,874,9363,10737,1498,2122,250,2747,9488,9488,5368,1498,0,999,1498,56679,3995,624
5350529.02,4676,4726,13048,13262,14439,43957,15508,3.3,55305,136930,18101,66500,52727,29091,18182,79.4,70.9,20.6,53077,21717,24.9,19.3,57761,21286,59933,1221,12098,999,1443,333,0,0,0,0,4218,18646,59786,40214,0,66071,34286,17295,24834,16630,18847,12417,443,27212,30531,52.1,11.7,62398,23706,1907,51771,31880,16894,887,8869,8869,887,2661,0,1441,8758,12306,2772,1220,443,222,222,59202,4102,0
5350530.01,5212,5238,14779,14875,15643,44338,10365,3.4,49257,176633,20000,72193,51190,30952,16667,79.1,72.7,20.9,54554,29856,25.9,20.8,52875,23657,39680,0,27050,1602,471,1225,943,1320,0,189,4336,21018,45513,54808,0,59615,40385,16876,29623,21364,15619,6822,0,29084,24417,56.3,10,60356,29399,3341,46548,36303,17372,849,10283,8019,2642,1509,0,2264,10189,23396,4717,3585,283,1321,3019,42264,3208,0
5350530.02,3169,3324,13722,11514,14826,44795,14669,3.1,54102,142238,22034,67939,60000,22500,17500,78.4,73.2,21.5,49963,23776,24,17.5,61138,20813,54797,0,16423,650,1626,0,488,1138,0,0,4553,18374,61809,38693,0,60302,40201,18927,31861,18297,12934,9779,0,24290,25237,54.6,9.8,61338,23420,5576,59108,30112,10409,976,8618,7154,2276,1789,0,2439,9431,16260,6179,1138,0,1463,976,53984,1301,0
5350531.01,4144,4257,13527,13889,15459,45169,12198,3.1,48943,177778,21662,65789,51389,29167,19444,80,73.7,20,52480,29120,23.4,19.2,59952,18945,41727,240,24700,3118,1679,0,1559,0,0,0,5036,19784,59470,40530,0,61364,38636,18510,31377,17833,16253,5418,0,25734,24605,55.3,9.9,59497,27095,2793,49304,35655,14763,1199,9113,7794,1199,2038,0,1319,9353,18585,7194,2278,0,0,360,44724,5276,240
5350531.02,6660,6936,11712,12988,14114,44745,16216,3.5,56947,129695,16596,65541,52778,31944,15278,81.1,72.7,18.9,65621,31136,15.8,13,60739,19367,46833,452,19231,2489,3922,1207,679,754,0,0,4374,17722,75065,25195,0,66839,33161,18300,25648,25504,15130,6772,288,31844,24207,53.3,11.7,66667,19224,2822,55026,32099,13051,528,7460,5426,1281,1356,0,1959,14544,16880,4446,2110,301,2336,1432,48003,6029,0
5350532.01,4353,4394,11954,13563,14713,44713,14943,3.6,56522,132258,14563,68912,59574,27660,14894,80.9,72.7,19.1,61824,31168,18.4,15.3,57742,20955,61234,582,15832,0,2561,0,0,698,0,0,2561,14901,76987,22594,0,66527,33054,16934,32723,16247,15789,6865,0,21510,28604,52.4,10.1,74000,17143,1714,57714,32286,10286,931,6170,5588,349,698,0,698,12224,16182,4075,233,0,582,1164,61350,931,349
5350532.02,4629,4670,13607,13175,15875,44384,12743,3.5,54178,144527,18235,71354,52632,33333,14035,80.8,74.1,19.1,60774,24256,21.2,18.4,53092,26866,53412,320,15778,2772,3092,533,320,640,213,0,6716,14392,64794,35581,0,66791,33209,16939,29184,15510,16327,8163,612,21429,32653,58.4,12.1,62181,26682,3016,54651,33488,12093,640,7364,5229,2134,1708,213,320,11313,14194,5870,1387,427,961,1814,54002,4269,320
5350540.01,5031,5134,7853,6561,11233,54374,20278,1.9,44370,192462,31526,43158,67857,25000,7143,88.9,76.5,11,49329,35776,19.6,16,78719,9091,2580,1445,3509,1754,2167,2683,619,413,516,0,206,83488,29344,70656,0,61434,38566,8581,22937,29703,19472,6601,1485,55281,13201,65.3,6.2,67110,20532,7795,43346,40684,15970,2270,19814,45408,9391,11455,2270,23633,16615,3302,2993,619,2064,516,2477,2580,5676,0
5350540.02,5599,5406,7500,6786,13125,51786,20714,1.9,50752,152964,28252,41633,71698,22642,3774,93.3,74.4,6.7,60240,39296,14.7,12.6,79117,9108,5704,1932,2300,2392,1748,1196,1196,460,552,184,276,81417,41239,58584,0,64821,35179,5997,21139,22639,27886,9595,750,56006,16817,63.3,7,66000,24000,5273,47731,38294,13975,2300,23091,46734,8464,13339,2668,17019,14903,2392,2668,184,644,552,2576,5796,6532,644
5350550.01,4649,4424,10441,12487,11518,50915,14639,2.8,59149,116776,21069,61504,60377,32075,7547,91,77.8,8.9,80935,45504,8.3,6,71654,8008,5591,5169,2848,4114,4008,2426,1899,422,422,422,211,71519,86726,13569,0,75221,24779,7576,25947,25947,20644,6250,1326,46869,19734,68.2,6,75301,14257,2410,52209,33534,14056,2743,19304,41245,9916,12025,1688,12869,20464,2954,6013,316,1160,422,3692,6329,12975,316
5350550.02,7464,7399,9712,10650,11989,49431,18352,2.6,56986,124380,21533,56303,70130,24675,6494,89.8,77.8,10.2,73356,36773,10.8,8.4,75134,8401,9617,6927,4304,3026,2085,3430,1345,605,538,202,1614,64896,64837,35163,0,74182,25990,9212,20242,20485,26545,9333,970,48547,21913,60.8,9.3,75287,12644,5172,54454,32615,12931,1142,14180,30914,5040,7594,941,11559,22715,4032,3562,1747,1882,538,4637,11089,13038,538
5350560,6270,6221,11085,12839,12998,48325,14434,2.9,54151,142068,21053,62362,59259,27160,14815,86,75.9,14.1,67200,34816,11.1,8.6,70266,9670,18936,1048,13296,3707,4432,242,2498,403,0,161,3384,50524,74246,25522,0,70930,29070,18448,31040,22987,11859,4100,439,36217,14370,60.8,6.3,74172,15232,3311,53808,33113,13245,1773,19984,25544,5479,8380,806,7010,12006,10878,6608,3787,0,1048,1048,20790,9589,0
5350561,6447,5852,11550,11318,16434,47597,13101,2.8,51490,157143,21305,59108,58586,27273,13131,86.6,77.7,13.5,61980,38400,13.2,10.3,69872,12500,23496,561,15958,5774,2887,0,962,802,0,160,2165,45148,54486,45514,0,70897,29103,12113,28592,25070,17465,6620,282,38678,20534,63.6,8.8,68643,18565,3432,53510,34945,11388,1684,14515,27506,4010,6576,722,6335,12269,14114,5213,1443,0,1043,1123,24699,9142,0
5350562.02,6494,6616,8776,11393,13472,48037,18399,3.1,57726,124769,17017,59621,62500,25000,14063,88.6,74.8,11.4,85559,37824,6.4,5.6,76117,7319,24191,4160,9399,3236,3467,385,924,924,0,231,2773,48613,91059,8941,0,76887,23113,9117,29630,22650,21510,6695,427,43732,17379,64.2,4.5,75775,12703,2363,53097,32891,14159,1695,16179,25578,5239,6086,1156,5470,18490,8937,5932,539,308,385,2003,25347,10015,154
5350562.03,4824,5058,12435,13679,13368,47979,12539,3,52685,152427,20811,65174,50649,32468,16883,86.4,78.4,13.7,69888,39680,12.1,9.1,67402,10532,17954,702,14644,2608,5216,1003,1003,201,0,0,2407,53260,76803,23511,0,72100,27586,13812,31123,28177,13628,3867,0,40884,14180,64,8.9,73333,16970,2828,43838,36768,19394,2207,24473,28084,9729,5918,401,5316,16148,12738,7623,2207,0,1805,2307,18455,5316,201
5350562.04,4528,4688,10055,13591,12818,47624,15912,3.1,55937,133255,21257,60577,57143,28571,12500,86.6,76,13.4,76877,41856,10.3,8.3,72967,8362,20848,802,13975,3666,6071,687,573,458,0,458,2978,47194,82292,18056,0,77431,22569,11325,29060,28419,16239,2991,641,44231,15385,58.2,8.3,78208,11380,1695,50605,35351,14286,2864,16724,27950,5613,6071,1489,5040,15006,13860,7904,1833,344,1031,1833,22680,6987,344
5350562.05,5659,5513,11307,11572,12191,47615,17403,2.5,50955,155833,25541,58798,62651,26506,10843,84.5,72.7,15.4,59150,40768,13.5,10.4,67989,14109,17901,2910,12257,7143,4586,1323,1764,2116,0,441,2381,45414,63556,36444,0,62444,37556,12957,32226,23422,17940,3654,0,33943,20632,54.7,7.7,70648,16802,3846,51012,36235,12753,1235,14286,28131,4497,5820,1058,4321,12875,9965,5996,2646,1235,617,3439,18959,13404,176
5350562.06,3036,3120,8882,11842,13487,46875,18914,3.2,60962,110410,17241,59355,62963,37037,7407,88.6,74.5,11.3,86080,43712,7.7,6.4,74679,7372,25962,3686,10256,1603,5609,962,1282,1122,481,321,481,45673,87629,12371,0,78866,21134,7385,25846,21846,23077,7385,0,45538,20923,62.6,7,75649,13636,1948,49838,35599,13916,963,14607,22151,6902,7705,963,5618,23114,7705,7223,642,321,1605,3371,25522,8507,0
